i,j,heuristic_i,heuristic_j,distance_struct,distance_perf
2,2058,pop_0_op_e1_n11_251224_134701,pop_16_op_e2_n2_251225_004450,0.051200148,1.47278
1938,3807,pop_14_op_m1_n9_251225_000514,pop_19_op_m2_n3_251225_080724,0.01743423,0.009460002
86,2882,pop_0_op_m2_n0_251224_135519,pop_8_op_m1_n18_251224_215632,0.021597052,0.07546
3371,4190,pop_13_op_m2_n15_251225_061422,pop_6_op_e2_n9_251225_034959,0.0019828696,1.50568
581,2190,pop_16_op_e2_n12_251224_181906,pop_18_op_e1_n5_251225_012310,0.026983406,1.3231701
2412,3198,pop_2_op_e1_n9_251224_195501,pop_11_op_m1_n0_251225_053143,0.022728628,0.34149003
1284,2948,pop_7_op_e1_n15_251224_155243,pop_9_op_m1_n13_251224_221631,0.038681492,0.016999997
1920,2002,pop_14_op_m1_n10_251225_000514,pop_15_op_m1_n19_251225_002824,0.0026857671,1.48787
1372,1967,pop_8_op_e2_n5_251224_160837,pop_15_op_e1_n18_251225_001559,0.021282578,0.11621
1388,2788,pop_8_op_m1_n2_251224_161205,pop_7_op_e2_n19_251224_212721,0.02736323,0.05514
81,623,pop_0_op_m1_n5_251224_135244,pop_16_op_m2_n15_251224_182728,0.031241119,0.11892
328,2596,pop_12_op_m2_n1_251224_171641,pop_4_op_m2_n0_251224_203859,0.012048282,0.03995
420,2322,pop_14_op_e1_n16_251224_173716,pop_19_op_m2_n9_251225_020114,0.010592957,1.2163199
997,2888,pop_2_op_m1_n7_251224_141740,pop_8_op_m1_n6_251224_215632,0.00854869,1.4755
1453,2794,pop_9_op_m1_n13_251224_162633,pop_7_op_e2_n6_251224_212721,0.034893084,1.48425
375,402,pop_13_op_m1_n11_251224_172917,pop_13_op_m2_n18_251224_173322,0.0048229983,0.64211
220,3367,pop_11_op_m1_n0_251224_165649,pop_13_op_m2_n11_251225_061422,0.009841436,0.12175
563,1848,pop_16_op_e1_n13_251224_181432,pop_13_op_m1_n11_251224_234324,0.0063545858,0.13925
1676,3497,pop_11_op_e1_n13_251224_224831,pop_15_op_e2_n7_251225_064411,0.0084824,1.48868
